"tct_id","tct_link","topic_name","rel_count","occur_count","title_count"
8175,"http://nyu.infoloom.nyc/basket/8175","engagement",11,38,2
8228,"http://nyu.infoloom.nyc/basket/8228","home page",11,28,2
8352,"http://nyu.infoloom.nyc/basket/8352","multimedia",11,24,1
8375,"http://nyu.infoloom.nyc/basket/8375","The New York Times -- in 2010",11,2,1
8376,"http://nyu.infoloom.nyc/basket/8376","The New York Times -- advantage",11,2,1
8377,"http://nyu.infoloom.nyc/basket/8377","The New York Times -- buyouts",11,3,1
8380,"http://nyu.infoloom.nyc/basket/8380","The New York Times -- established",11,3,1
8382,"http://nyu.infoloom.nyc/basket/8382","The New York Times -- layoffs",11,4,1
8383,"http://nyu.infoloom.nyc/basket/8383","The New York Times -- newsstand price",11,1,1
8386,"http://nyu.infoloom.nyc/basket/8386","The New York Times -- staff reductions",11,1,1
8824,"http://nyu.infoloom.nyc/basket/8824","Digital Humanities Research Group",11,1,1
8927,"http://nyu.infoloom.nyc/basket/8927","Hamilton College, Digital Humanities Initiative",11,1,1
8963,"http://nyu.infoloom.nyc/basket/8963","HASTAC (Humanities, Arts, Science, and Technology Alliance and Collaboratory)",11,7,1
9109,"http://nyu.infoloom.nyc/basket/9109","McPherson, Tara -- Transmedia Frictions: The Digital, The Arts, and The Humanities",11,1,1
9230,"http://nyu.infoloom.nyc/basket/9230","research universities",11,2,1
9624,"http://nyu.infoloom.nyc/basket/9624","Essentialism",11,14,3
9640,"http://nyu.infoloom.nyc/basket/9640","Foucault, Michel",11,73,28
9848,"http://nyu.infoloom.nyc/basket/9848","Professionalism",11,4,3
10726,"http://nyu.infoloom.nyc/basket/10726","Voting",11,1,1
10791,"http://nyu.infoloom.nyc/basket/10791","Adriana (class member) -- home for",11,1,1
10810,"http://nyu.infoloom.nyc/basket/10810","Alice (class member) -- home and",11,1,1
10856,"http://nyu.infoloom.nyc/basket/10856","bohemian cultural capital -- Alice's family",11,2,1
10858,"http://nyu.infoloom.nyc/basket/10858","bohemian cultural capital -- Joel's family",11,1,1
10947,"http://nyu.infoloom.nyc/basket/10947","computer games -- Adam's parents' thoughts on",11,3,1
10961,"http://nyu.infoloom.nyc/basket/10961","connection -- of boys via football or computer games",11,3,1
10981,"http://nyu.infoloom.nyc/basket/10981","country of origin, young people's",11,8,1
10993,"http://nyu.infoloom.nyc/basket/10993","cultural capital -- on technology fostering learning",11,1,1
11059,"http://nyu.infoloom.nyc/basket/11059","Dominic (Dom) (class member)",11,5,1
11086,"http://nyu.infoloom.nyc/basket/11086","Dilruba (class member) -- ego network of",11,2,1
11089,"http://nyu.infoloom.nyc/basket/11089","Gideon (class member) -- ego network of",11,2,1
11090,"http://nyu.infoloom.nyc/basket/11090","Mark (class member) -- ego network of",11,2,1
11091,"http://nyu.infoloom.nyc/basket/11091","Megan (class member) -- ego network of",11,2,1
11101,"http://nyu.infoloom.nyc/basket/11101","out-of-school activities",11,1,1
11163,"http://nyu.infoloom.nyc/basket/11163","Fessehaye (Fesse) (class member) -- fulfilling life plan",11,2,1
11249,"http://nyu.infoloom.nyc/basket/11249","Giselle (class member) -- Tumblr use for artistic practices",11,1,1
11356,"http://nyu.infoloom.nyc/basket/11356","Jenna (class member) -- home and",11,3,1
11364,"http://nyu.infoloom.nyc/basket/11364","Joel (class member) -- home of",11,1,1
11389,"http://nyu.infoloom.nyc/basket/11389","late modernity -- living with social change in",11,1,1
11402,"http://nyu.infoloom.nyc/basket/11402","learner identity -- through out-of-school activities",11,3,1
11446,"http://nyu.infoloom.nyc/basket/11446","life trajectories, social mobility, and cultural capital -- career planning",11,1,1
11449,"http://nyu.infoloom.nyc/basket/11449","life trajectories, social mobility, and cultural capital -- realistic futures",11,1,1
11450,"http://nyu.infoloom.nyc/basket/11450","life trajectories, social mobility, and cultural capital -- reflexivity",11,2,1
11452,"http://nyu.infoloom.nyc/basket/11452","life trajectories, social mobility, and cultural capital -- transitions",11,1,1
11453,"http://nyu.infoloom.nyc/basket/11453","life trajectories, social mobility, and cultural capital -- uncertain futures",11,2,1
11493,"http://nyu.infoloom.nyc/basket/11493","Max (class member) -- home for",11,1,1
11533,"http://nyu.infoloom.nyc/basket/11533","Megan (class member) -- fulfilling life plan",11,1,1
11552,"http://nyu.infoloom.nyc/basket/11552","middle-class families -- domestic media in",11,1,1
11646,"http://nyu.infoloom.nyc/basket/11646","parents -- cultural capital influence on domestic media",11,1,1
11850,"http://nyu.infoloom.nyc/basket/11850","social networking sites, online -- dominant cultural logic of",11,1,1
11933,"http://nyu.infoloom.nyc/basket/11933","United States (US) -- race and ethnicity in",11,1,1
11994,"http://nyu.infoloom.nyc/basket/11994","Yusuf (class member)",11,2,1
12088,"http://nyu.infoloom.nyc/basket/12088","Characters analyzed at length -- Elizabeth-Jane in The Mayor of Casterbridge",11,2,1
12090,"http://nyu.infoloom.nyc/basket/12090","Characters analyzed at length -- Griselda in ""The Clerk's Tale""",11,2,1
12093,"http://nyu.infoloom.nyc/basket/12093","Characters analyzed at length -- Jake Horner in The End of the Road",11,3,1
12097,"http://nyu.infoloom.nyc/basket/12097","Characters analyzed at length -- Nora Helmer in A Doll's House",11,1,1
12229,"http://nyu.infoloom.nyc/basket/12229","Horneyan theory, applications of -- to contradictions in theme and rhetoric",11,2,1
12237,"http://nyu.infoloom.nyc/basket/12237","Horneyan theory, applications of -- to personality of author",11,1,1
12484,"http://nyu.infoloom.nyc/basket/12484","Brontë, Emily -- Wuthering Heights",11,6,4
12607,"http://nyu.infoloom.nyc/basket/12607","Basic public dilemma -- of Ronald Reagan",11,2,2
12638,"http://nyu.infoloom.nyc/basket/12638","Budget",11,2,1
12759,"http://nyu.infoloom.nyc/basket/12759","Character issues -- expectations of policy mastery and",11,1,1
12863,"http://nyu.infoloom.nyc/basket/12863","Consolidation",11,4,1
12972,"http://nyu.infoloom.nyc/basket/12972","Educating political leaders -- decision analysis seminar and",11,1,1
13061,"http://nyu.infoloom.nyc/basket/13061","Experience(s) -- basic developmental dilemma and development of character and",11,1,1
13213,"http://nyu.infoloom.nyc/basket/13213","Johnson, Lyndon -- basic public dilemma of",11,2,2
13296,"http://nyu.infoloom.nyc/basket/13296","Media -- role of in ending Gary Hart's candidacy",11,1,1
13478,"http://nyu.infoloom.nyc/basket/13478","Political -- identity",11,6,1
13503,"http://nyu.infoloom.nyc/basket/13503","Political -- psychology",11,9,1
13570,"http://nyu.infoloom.nyc/basket/13570","Presidential power -- American political culture and",11,1,1
13699,"http://nyu.infoloom.nyc/basket/13699","Psychotic",11,3,1
13941,"http://nyu.infoloom.nyc/basket/13941","Welfare -- reforms",11,1,1
13943,"http://nyu.infoloom.nyc/basket/13943","White House",11,8,1
13986,"http://nyu.infoloom.nyc/basket/13986","Bowlby, John",11,18,7
14608,"http://nyu.infoloom.nyc/basket/14608","Bérubé, Michael -- Public Access: Literary Theory and American Cultural Politics (1994)",11,5,2
14610,"http://nyu.infoloom.nyc/basket/14610","Black studies",11,9,3
15249,"http://nyu.infoloom.nyc/basket/15249","Sowell, Thomas",11,17,4
15412,"http://nyu.infoloom.nyc/basket/15412","Double (the double)",11,4,2
15678,"http://nyu.infoloom.nyc/basket/15678","Achievement levels",11,0,0
16232,"http://nyu.infoloom.nyc/basket/16232","Andreas-Salomé, Lou (Luise) -- Rilke's pain at separation from",11,1,1
16587,"http://nyu.infoloom.nyc/basket/16587","Projection",11,11,3
16625,"http://nyu.infoloom.nyc/basket/16625","Rilke, Josef -- Rilke's sense of affinity with",11,2,1
16669,"http://nyu.infoloom.nyc/basket/16669","Rilke's writings -- Letters on Cézanne (Briefe über Cézanne)",11,2,1
16705,"http://nyu.infoloom.nyc/basket/16705","Rilke-Westhoff, Clara -- and Rilke's need for mastery",11,3,1
16735,"http://nyu.infoloom.nyc/basket/16735","Rodin, Auguste -- Rilke's dependence on",11,1,1
17080,"http://nyu.infoloom.nyc/basket/17080","Kernberg, Otto",11,11,3
17151,"http://nyu.infoloom.nyc/basket/17151","Psycho-Analysis and the War Neuroses (Freud)",11,1,1
17224,"http://nyu.infoloom.nyc/basket/17224","AFL-CIO",11,13,6
17298,"http://nyu.infoloom.nyc/basket/17298","Congress of Industrial Organizations -- (CIO)",11,4,2
17648,"http://nyu.infoloom.nyc/basket/17648","Social Security",11,9,4
18001,"http://nyu.infoloom.nyc/basket/18001","Maimonides",11,7,1
18128,"http://nyu.infoloom.nyc/basket/18128","Spinoza",11,4,2
18291,"http://nyu.infoloom.nyc/basket/18291","Catholic church -- and expropriation of Jewish estates",11,1,1
18305,"http://nyu.infoloom.nyc/basket/18305","Catholic People's party -- professional organization of",11,1,1
18326,"http://nyu.infoloom.nyc/basket/18326","Christian Socialist party -- professional organization of",11,1,1
18346,"http://nyu.infoloom.nyc/basket/18346","Church leaders -- and expulsion of Jews",11,1,1
18465,"http://nyu.infoloom.nyc/basket/18465","Glattfelder, Gyula -- and status of Jewish religion",11,1,1
18555,"http://nyu.infoloom.nyc/basket/18555","Jewish problem",11,5,1
18570,"http://nyu.infoloom.nyc/basket/18570","Jewish religion",11,1,1
18775,"http://nyu.infoloom.nyc/basket/18775","Reformed church",11,6,1
19159,"http://nyu.infoloom.nyc/basket/19159","forgiveness",11,1,1
19782,"http://nyu.infoloom.nyc/basket/19782","Calvinism",11,9,3
19799,"http://nyu.infoloom.nyc/basket/19799","Citizenship -- John Jay's views of",11,1,1
19822,"http://nyu.infoloom.nyc/basket/19822","American Revolution -- Continental Congress",11,6,3
19835,"http://nyu.infoloom.nyc/basket/19835","Corwin, Edward, on pre-Marshall Court",11,1,1
19935,"http://nyu.infoloom.nyc/basket/19935","Human nature -- John Jay's views of",11,2,1
20005,"http://nyu.infoloom.nyc/basket/20005","Madison, James",11,24,5
20042,"http://nyu.infoloom.nyc/basket/20042","Moore, Alfred, and pre-Marshall Court",11,2,1
20059,"http://nyu.infoloom.nyc/basket/20059","Newmyer, R. Kent -- on John Marshall's apotheosis",11,1,1
20098,"http://nyu.infoloom.nyc/basket/20098","Presser, Stephen, on John Marshall's apotheosis",11,1,1
20115,"http://nyu.infoloom.nyc/basket/20115","Ratification of the U.S. Constitution -- James Wilson's contribution to",11,1,1
20132,"http://nyu.infoloom.nyc/basket/20132","Schwartz, Bernard, on pre-Marshall Court",11,1,1
20142,"http://nyu.infoloom.nyc/basket/20142","Small States' (New Jersey) Plan, and John Jay -- and William Paterson",11,1,1
20274,"http://nyu.infoloom.nyc/basket/20274","Compensatory principles",11,3,1
20296,"http://nyu.infoloom.nyc/basket/20296","Desert based on labor principle -- preference satisfaction and",11,1,1
20506,"http://nyu.infoloom.nyc/basket/20506","Reliance",11,0,0
21019,"http://nyu.infoloom.nyc/basket/21019","New York Times -- on FSX",11,1,1
21020,"http://nyu.infoloom.nyc/basket/21020","New York Times -- on internationalization",11,1,1
21022,"http://nyu.infoloom.nyc/basket/21022","New York Times -- on Pickens",11,1,1
21345,"http://nyu.infoloom.nyc/basket/21345","Women in works of Dickens -- absence of breasts in",11,2,1
21425,"http://nyu.infoloom.nyc/basket/21425","Father-daughter relationship",11,5,1
21484,"http://nyu.infoloom.nyc/basket/21484","Dread",11,0,0
21540,"http://nyu.infoloom.nyc/basket/21540","Fantasies -- in/of Dickens",11,7,1
21670,"http://nyu.infoloom.nyc/basket/21670","Illegitimacy -- Dickens's attitude toward",11,2,1
21713,"http://nyu.infoloom.nyc/basket/21713","Innocence",11,2,1
21721,"http://nyu.infoloom.nyc/basket/21721","Instincts",11,11,4
21825,"http://nyu.infoloom.nyc/basket/21825","Marriage -- Dickens's attitude toward",11,1,1
21873,"http://nyu.infoloom.nyc/basket/21873","Mother, the -- in image of woman in Dickens",11,1,1
21927,"http://nyu.infoloom.nyc/basket/21927","Oliver Twist (Dickens) -- association of woman with murder and death in",11,1,1
22005,"http://nyu.infoloom.nyc/basket/22005","Publications of the Modern Language Association",11,1,1
22223,"http://nyu.infoloom.nyc/basket/22223","Victorian society",11,0,0
22340,"http://nyu.infoloom.nyc/basket/22340","Bachelors",11,17,1
22930,"http://nyu.infoloom.nyc/basket/22930","Alcoholics",11,4,1
23497,"http://nyu.infoloom.nyc/basket/23497","Hebrew Union College (after 1950, Hebrew Union College-Jewish Institute of Religion) -- admission of gays and lesbians to and their ordination by",11,1,1
23513,"http://nyu.infoloom.nyc/basket/23513","Identity, Jewish",11,2,2
23707,"http://nyu.infoloom.nyc/basket/23707","Revelations",11,2,1
23799,"http://nyu.infoloom.nyc/basket/23799","Union of Orthodox Hebrew Congregations of Great Britain (Hisachdus Kehillos Ha-Haredim)",11,1,1
23801,"http://nyu.infoloom.nyc/basket/23801","Union of Orthodox Rabbis of the United States and Canada (Agudath ha-Rab-banim)",11,2,1
23859,"http://nyu.infoloom.nyc/basket/23859","Age -- as factor in other differences among LGB voters",11,6,1
23923,"http://nyu.infoloom.nyc/basket/23923","Glick, Deborah -- exit poll in primary election",11,2,1
23934,"http://nyu.infoloom.nyc/basket/23934","Group identification -- among members of working class",11,2,1
23935,"http://nyu.infoloom.nyc/basket/23935","Group identification -- and age among LGBs",11,5,1
23946,"http://nyu.infoloom.nyc/basket/23946","Homosexuality -- compared with LGB self-identification",11,2,1
23999,"http://nyu.infoloom.nyc/basket/23999","Political culture -- viewed at the state level",11,1,1
24004,"http://nyu.infoloom.nyc/basket/24004","Religion -- suppression of LGB self-identification based on denomination",11,3,1
24007,"http://nyu.infoloom.nyc/basket/24007","Religious Right movement -- and resistance to safer-sex education in response to AIDS",11,1,1
24126,"http://nyu.infoloom.nyc/basket/24126","Commission (the)",11,3,1
24215,"http://nyu.infoloom.nyc/basket/24215","Enterprise(s)",11,0,0
24257,"http://nyu.infoloom.nyc/basket/24257","Gambino crime family",11,10,1
24606,"http://nyu.infoloom.nyc/basket/24606","U.S. Congress -- petition to Justice Department in Teamsters International case",11,1,1
24710,"http://nyu.infoloom.nyc/basket/24710","Neurosis -- obsessional",11,1,1
24756,"http://nyu.infoloom.nyc/basket/24756","Dream interpretation",11,0,0
24943,"http://nyu.infoloom.nyc/basket/24943","Loewald, Hans -- on Freud's conception of reality",11,2,1
25114,"http://nyu.infoloom.nyc/basket/25114","""Rat Man"" (Ernst Lanzer) case -- transference within",11,1,1
25176,"http://nyu.infoloom.nyc/basket/25176","Secrecy",11,4,1
25211,"http://nyu.infoloom.nyc/basket/25211","Technical papers (Freud) -- ""Observations on Transference-Love""",11,5,1
25765,"http://nyu.infoloom.nyc/basket/25765","County of Allegheny v. American Civil Liberties Union",11,5,2
25800,"http://nyu.infoloom.nyc/basket/25800","English Civil War -- His Majesty's Answer to the Nineteen Propositions of Both Houses of Parliament",11,1,1
26019,"http://nyu.infoloom.nyc/basket/26019","separation of church and state -- and Jews in nineteenth century",11,1,1
26114,"http://nyu.infoloom.nyc/basket/26114","Alumni preference -- causing discrimination against Asian-Americans",11,2,1
26514,"http://nyu.infoloom.nyc/basket/26514","Depression Eliot, George, literary criticism of",11,0,0
26559,"http://nyu.infoloom.nyc/basket/26559","Eliot, George, writings -- ""The Natural History of German Life""",11,1,1
26575,"http://nyu.infoloom.nyc/basket/26575","Evans, Mr. Robert (Eliot's father)",11,5,1
26578,"http://nyu.infoloom.nyc/basket/26578","Evans, Mrs. Robert (Eliot's mother)",11,3,1
26608,"http://nyu.infoloom.nyc/basket/26608","Kernberg, Otto P.",11,2,1
26664,"http://nyu.infoloom.nyc/basket/26664","Loss -- and Eliot's sister Chrissey",11,3,1
26885,"http://nyu.infoloom.nyc/basket/26885","Friends of Indians, and assimilation of Native Americans",11,1,1
27007,"http://nyu.infoloom.nyc/basket/27007","Los Angeles Study -- compared to Urban Institute Study",11,1,1
27010,"http://nyu.infoloom.nyc/basket/27010","Manufacturing -- and African American employment",11,1,1
27080,"http://nyu.infoloom.nyc/basket/27080","Race -- and assimilation of Native Americans",11,1,1
27127,"http://nyu.infoloom.nyc/basket/27127","South Central Los Angeles uprising",11,2,1
27128,"http://nyu.infoloom.nyc/basket/27128","South Central Los Angeles uprising -- and interethnic conflict",11,1,1
28289,"http://nyu.infoloom.nyc/basket/28289","Ashkenazi Hasidism",11,2,1
28509,"http://nyu.infoloom.nyc/basket/28509","Sefer ha-Emunot (Rabbi Shem Tov ben Shem Tov)",11,1,1
28566,"http://nyu.infoloom.nyc/basket/28566","Incest abuse",11,1,1
28653,"http://nyu.infoloom.nyc/basket/28653","Convention on the Elimination of All Forms of Discrimination Against Women (CEDAW) (1979)",11,3,1
28797,"http://nyu.infoloom.nyc/basket/28797","England, abolitionist movement against state regulation of prostitution",11,1,1
28966,"http://nyu.infoloom.nyc/basket/28966","Japan -- men's consciousness raising programs",11,1,1
29057,"http://nyu.infoloom.nyc/basket/29057","Men's Group Against Prostitution in Asia (Japan)",11,1,1
29064,"http://nyu.infoloom.nyc/basket/29064","Military prostitution -- Convention Against Sexual Exploitation",11,3,1
29099,"http://nyu.infoloom.nyc/basket/29099","Objectification",11,1,1
