Basket ID,Basket Display Name,Status,Reviewed On,Reviewed,On,Reviewed By
35921,"Freud, Sigmund -- Leonardo da Vinci and a Memory of His Childhood","Reviewed, Changed",4/20/2017 11:25:22,4/20/2017,11:25:22,Alex
26587,"Freud, Sigmund -- Interpretation of Dreams","Reviewed, Changed",4/20/2017 11:24:10,4/20/2017,11:24:10,Alex
46505,Introductory Lectures on Psycho-Analysis (Freud),"Reviewed, Changed",4/20/2017 11:23:41,4/20/2017,11:23:41,Alex
35920,"Freud, Sigmund -- ""Instincts and Their Vicissitudes""","Reviewed, Changed",4/20/2017 11:16:53,4/20/2017,11:16:53,Alex
26586,"Technical papers (Freud) -- Inhibitions, Symptoms and Anxiety","Reviewed, Changed",4/20/2017 11:16:40,4/20/2017,11:16:40,Alex
24839,"Freud, Sigmund -- influenced by Aristotle","Reviewed, Changed",4/20/2017 11:15:53,4/20/2017,11:15:53,Alex
24838,"Freud, Sigmund -- failure to acknowledge countertransference","Reviewed, Changed",4/20/2017 11:15:16,4/20/2017,11:15:16,Alex
35918,"Freud, Sigmund -- Works cited: Civilization and Its Discontents","Reviewed, Changed",4/20/2017 11:13:20,4/20/2017,11:13:20,Alex
35928,Freudian theory,"Reviewed, Changed",4/20/2017 11:00:58,4/20/2017,11:00:58,Alex
26596,Parapraxis (Freudian slip),"Reviewed, Changed",4/20/2017 11:00:47,4/20/2017,11:00:47,Alex
41132,Freudianism,"Reviewed, Changed",4/20/2017 11:00:17,4/20/2017,11:00:17,Alex
12181,Freudian criticism,"Reviewed, Changed",4/20/2017 11:00:00,4/20/2017,11:00:00,Alex
16987,"Freud, Anna","Reviewed, Changed",4/20/2017 10:59:55,4/20/2017,10:59:55,Alex
275,Germany,"Reviewed, Changed",4/20/2017 10:59:32,4/20/2017,10:59:32,Alex
16986,"French, Thomas","Reviewed, Changed",4/20/2017 10:58:18,4/20/2017,10:58:18,Alex
27372,"French, Marilyn","Reviewed, Changed",4/20/2017 10:57:52,4/20/2017,10:57:52,Alex
24242,French Connection,"Reviewed, Changed",4/20/2017 10:57:06,4/20/2017,10:57:06,Alex
3492,Freeze,"Reviewed, Changed",4/20/2017 10:40:16,4/20/2017,10:40:16,Alex
17396,Free trade,"Reviewed, Changed",4/20/2017 10:32:44,4/20/2017,10:32:44,Alex
18453,Freemasons,"Reviewed, Changed",4/19/2017 17:03:14,4/19/2017,17:03:14,Alex
3785,"Freeland, MI","Reviewed, Changed",4/19/2017 17:02:31,4/19/2017,17:02:31,Alex
29790,"""Sour grapes"" reaction, to life in freedom","Reviewed, Changed",4/19/2017 17:01:46,4/19/2017,17:01:46,Alex
25836,freedom of conscience -- and Williams,"Reviewed, Changed",4/19/2017 17:00:33,4/19/2017,17:00:33,Alex
25833,freedom of conscience -- and Hobbes,"Reviewed, Changed",4/19/2017 16:58:36,4/19/2017,16:58:36,Alex
25832,freedom of conscience -- and Harrington,"Reviewed, Changed",4/19/2017 16:57:10,4/19/2017,16:57:10,Alex
29779,"Frazer, James: The Golden Bough","Reviewed, Changed",4/19/2017 16:50:25,4/19/2017,16:50:25,Alex
23058,"Frankl, Viktor","Reviewed, Changed",4/19/2017 16:37:52,4/19/2017,16:37:52,Alex
22478,"Franklin, Benjamin -- and Indians","Reviewed, Changed",4/19/2017 15:38:47,4/19/2017,15:38:47,Alex
23435,"Frankfurter, Justice Felix","Reviewed, Changed",4/19/2017 15:33:41,4/19/2017,15:33:41,Alex
27369,"Frame, D.","Reviewed, Changed",4/19/2017 15:24:52,4/19/2017,15:24:52,Alex
9128,Maryland Institute for Technology in the Humanities (MITH),"Reviewed, Changed",4/19/2017 15:24:23,4/19/2017,15:24:23,Alex
8967,Institute for Advanced Technology in the Humanities (IATH),"Reviewed, Changed",4/19/2017 15:24:20,4/19/2017,15:24:20,Alex
20650,"Brzezinski, Zbigniew","Reviewed, Changed",4/19/2017 15:20:47,4/19/2017,15:20:47,Alex
5386,First Person Shooter (FPS),"Reviewed, Changed",4/19/2017 15:19:03,4/19/2017,15:19:03,Alex
29778,"Fowles, John -- ""Foreword"" to The Hound of the Baskervilles","Reviewed, Changed",4/19/2017 15:16:16,4/19/2017,15:16:16,Alex
30544,"Foster, Stephen S., and come-outerism","Reviewed, Changed",4/19/2017 15:13:03,4/19/2017,15:13:03,Alex
35343,"Foss, S. K.","Reviewed, Changed",4/19/2017 15:12:01,4/19/2017,15:12:01,Alex
9639,Fortune,"Reviewed, Changed",4/19/2017 15:10:13,4/19/2017,15:10:13,Alex
26691,"Eliot, George, writings -- ""The Sad Fortunes of the Reverend Amos Barton""","Reviewed, Changed",4/19/2017 15:10:06,4/19/2017,15:10:06,Alex
12178,"Forster, E. M.","Reviewed, Changed",4/19/2017 15:08:35,4/19/2017,15:08:35,Alex
41542,Former Yugoslavia -- war in,"Reviewed, Changed",4/19/2017 14:44:19,4/19/2017,14:44:19,Alex
41541,Former Yugoslavia -- war crimes in,"Reviewed, Changed",4/19/2017 14:44:10,4/19/2017,14:44:10,Alex
41540,Former Yugoslavia -- dissolution of Yugoslavia,"Reviewed, Changed",4/19/2017 14:44:01,4/19/2017,14:44:01,Alex
38953,Form and Substance in Public Law Adjudication (Kennedy),"Reviewed, Changed",4/19/2017 14:43:44,4/19/2017,14:43:44,Alex
21586,Forgiveness -- in Little Dorrit,"Reviewed, Changed",4/19/2017 14:32:44,4/19/2017,14:32:44,Alex
2347,New World Information and Communication Order (NWICO),"Reviewed, Changed",4/19/2017 12:25:39,4/19/2017,12:25:39,Alex
27912,"Jaloux, Edmond -- Works: Foreign Figures","Reviewed, Changed",4/19/2017 12:15:35,4/19/2017,12:15:35,Alex
35941,"Hueffer, Ford Madox","Reviewed, Changed",4/19/2017 11:47:03,4/19/2017,11:47:03,Alex
1886,Forbidden City,"Reviewed, Changed",4/19/2017 11:41:28,4/19/2017,11:41:28,Alex
41128,sports activities -- football,"Reviewed, Changed",4/19/2017 11:41:03,4/19/2017,11:41:03,Alex
2699,Folsom v. Marsh,"Reviewed, Changed",4/19/2017 11:14:18,4/19/2017,11:14:18,Alex
11188,"folk theories of learning, Bruner on","Reviewed, Changed",4/19/2017 11:12:32,4/19/2017,11:12:32,Alex
29775,"Flynn, Thomas -- Tales for My Brother's Keepers","Reviewed, Changed",4/19/2017 11:11:22,4/19/2017,11:11:22,Alex
20333,Fluid class recovery,"Reviewed, Changed",4/19/2017 11:10:44,4/19/2017,11:10:44,Alex
3351,Florence Crane Women's Facility,"Reviewed, Changed",4/19/2017 11:10:01,4/19/2017,11:10:01,Alex
46504,Florence Crane Women's Facility -- women,"Reviewed, Changed",4/19/2017 11:07:23,4/19/2017,11:07:23,Alex
14253,"Wayne, S.","Reviewed, Changed",4/19/2017 11:05:29,4/19/2017,11:05:29,Alex
9867,"Robinson, Arthur","Reviewed, Changed",4/19/2017 10:35:05,4/19/2017,10:35:05,Alex
1514,"Takahata, Isao","Reviewed, Changed",4/19/2017 10:34:27,4/19/2017,10:34:27,Alex
1513,Flo et les Robinson Suisses (The Swiss Family Robinson),"Reviewed, Changed",4/19/2017 10:34:08,4/19/2017,10:34:08,Alex
3475,Flint Youth Theater,"Reviewed, Changed",4/19/2017 10:31:45,4/19/2017,10:31:45,Alex
24820,"Fliess, Wilheim","Reviewed, Changed",4/19/2017 10:31:22,4/19/2017,10:31:22,Alex
27910,"Fleg, Edmond -- Jewish Anthology","Reviewed, Changed",4/19/2017 10:29:04,4/19/2017,10:29:04,Alex
27909,"Fleg, Edmond -- Demon, The","Reviewed, Changed",4/19/2017 10:28:53,4/19/2017,10:28:53,Alex
27908,"Fleg, Edmond -- Child Prophet, The","Reviewed, Changed",4/19/2017 10:28:42,4/19/2017,10:28:42,Alex
13079,Focus,"Reviewed, Changed",4/19/2017 10:28:25,4/19/2017,10:28:25,Alex
13078,Flawed presidencies,"Reviewed, Changed",4/19/2017 10:27:32,4/19/2017,10:27:32,Alex
32757,"Heterosexuality -- ""flaunting"" sexuality among","Reviewed, Changed",4/19/2017 10:25:21,4/19/2017,10:25:21,Alex
7698,"Flaubert, Gustave -- Madame Bovary","Reviewed, Changed",4/19/2017 10:24:01,4/19/2017,10:24:01,Alex
29771,"Fitzgerald, F. Scott: The Great Gatsby","Reviewed, Changed",4/19/2017 10:22:21,4/19/2017,10:22:21,Alex
35335,"Fiske, John","Reviewed, Changed",4/19/2017 10:20:37,4/19/2017,10:20:37,Alex
17930,Joshua,"Reviewed, Changed",4/18/2017 17:24:51,4/18/2017,17:24:51,Alex
9635,"Fishkin, James S.","Reviewed, Changed",4/18/2017 17:24:25,4/18/2017,17:24:25,Alex
35333,"Fischli, Ronald","Reviewed, Changed",4/18/2017 17:04:27,4/18/2017,17:04:27,Alex
39483,"Thomas, Justice Clarence -- First Amendment","Reviewed, Changed",4/18/2017 16:07:26,4/18/2017,16:07:26,Alex
33199,"Fried, Charles","Reviewed, Changed",4/18/2017 16:05:04,4/18/2017,16:05:04,Alex
9634,first amendment,"Reviewed, Changed",4/18/2017 16:04:07,4/18/2017,16:04:07,Alex
34017,"Baldwin, James: The Fire Next Time","Reviewed, Changed",4/18/2017 15:58:46,4/18/2017,15:58:46,Alex
10246,Firefly,"Reviewed, Changed",4/18/2017 15:58:17,4/18/2017,15:58:17,Alex
28831,"Finstad, Liv -- and pimping","Reviewed, Changed",4/18/2017 15:25:33,4/18/2017,15:25:33,Alex
28833,"Finstad, Liv -- prostitution and drugs","Reviewed, Changed",4/18/2017 15:25:23,4/18/2017,15:25:23,Alex
28832,"Finstad, Liv -- pricing in prostitution","Reviewed, Changed",4/18/2017 15:25:16,4/18/2017,15:25:16,Alex
28830,"Finstad, Liv","Reviewed, Changed",4/18/2017 15:25:09,4/18/2017,15:25:09,Alex
27361,"Joyce, James -- Finnegans Wake","Reviewed, Changed",4/18/2017 15:23:53,4/18/2017,15:23:53,Alex
27904,"Gramont, Elisabeth de -- ""Finistère""","Reviewed, Changed",4/11/2017 17:05:07,4/11/2017,17:05:07,Alex
8184,Financial Times,"Reviewed, Changed",4/11/2017 17:03:04,4/11/2017,17:03:04,Alex
18557,Jewish problem -- distinction between converts and Jews in,"Reviewed, Changed",4/11/2017 17:02:37,4/11/2017,17:02:37,Alex
46502,Jewish problem -- final solution of,"Reviewed, Changed",4/11/2017 17:01:32,4/11/2017,17:01:32,Alex
25368,Justice -- requirement of finality,"Reviewed, Changed",4/11/2017 16:58:47,4/11/2017,16:58:47,Alex
26709,"Eliot, George, writings -- The Spanish Gypsy","Reviewed, Changed",4/11/2017 16:57:44,4/11/2017,16:57:44,Alex
3468,Filmwest Associates,"Reviewed, Changed",4/11/2017 16:55:57,4/11/2017,16:55:57,Alex
25827,"Filmer, Sir Robert","Reviewed, Changed",4/11/2017 13:51:08,4/11/2017,13:51:08,Alex
42146,Filipino DJs,"Reviewed, Changed",4/11/2017 13:40:46,4/11/2017,13:40:46,Alex
42171,Filipina youth,"Reviewed, Changed",4/11/2017 13:39:20,4/11/2017,13:39:20,Alex
42198,Filipino youth,"Reviewed, Changed",4/11/2017 13:39:17,4/11/2017,13:39:17,Alex
38938,Fifties generation,"Reviewed, Changed",4/11/2017 13:36:09,4/11/2017,13:36:09,Alex
35854,"Year in the Life, A","Reviewed, Changed",4/11/2017 13:35:43,4/11/2017,13:35:43,Alex
2221,Field theory -- Symbolic capital,"Reviewed, Changed",4/11/2017 13:26:20,4/11/2017,13:26:20,Alex
2220,Field theory -- Habitus,"Reviewed, Changed",4/11/2017 13:25:38,4/11/2017,13:25:38,Alex
2219,Field theory -- Fields of production,"Reviewed, Changed",4/11/2017 13:25:28,4/11/2017,13:25:28,Alex
2217,Field theory,"Reviewed, Changed",4/11/2017 13:21:55,4/11/2017,13:21:55,Alex
31721,Fields of Fire (Webb),"Reviewed, Changed",4/11/2017 13:20:44,4/11/2017,13:20:44,Alex
15436,"Fiedler, Leslie","Reviewed, Changed",4/11/2017 13:19:22,4/11/2017,13:19:22,Alex
15069,Fiction Collective 2 (FC2),"Reviewed, Changed",4/11/2017 13:17:45,4/11/2017,13:17:45,Alex
35855,Young adult (YA) fiction,"Reviewed, Changed",4/11/2017 13:17:10,4/11/2017,13:17:10,Alex
10242,Ferguson,"Reviewed, Changed",4/11/2017 13:10:22,4/11/2017,13:10:22,Alex
13602,Psychoanalytical,"Reviewed, Changed",4/11/2017 13:09:46,4/11/2017,13:09:46,Alex
16931,"Ferenczi, Sándor -- contrast with Jung","Reviewed, Changed",4/11/2017 13:07:51,4/11/2017,13:07:51,Alex
24910,International Psychoanalytical Association,"Reviewed, Changed",4/11/2017 13:07:28,4/11/2017,13:07:28,Alex
16974,"Ferenczi, Sándor -- and Clara Thompson","Reviewed, Changed",4/11/2017 13:00:21,4/11/2017,13:00:21,Alex
11904,"Thompson, Audrey","Reviewed, Changed",4/11/2017 12:56:07,4/11/2017,12:56:07,Alex
14029,"Fenichel, Otto","Reviewed, Changed",4/11/2017 12:49:20,4/11/2017,12:49:20,Alex
42836,Feminist Women's Health Centers,"Reviewed, Changed",4/11/2017 12:48:15,4/11/2017,12:48:15,Alex
31277,Feminist theory -- gender stereotypes in,"Reviewed, Changed",4/11/2017 12:46:06,4/11/2017,12:46:06,Alex
5648,critical race theory (CRT),"Reviewed, Changed",4/11/2017 12:44:11,4/11/2017,12:44:11,Alex
7988,"""typewriter"" girls","Reviewed, Changed",4/11/2017 12:21:54,4/11/2017,12:21:54,Alex
7860,"office work, women's","Reviewed, Changed",4/11/2017 12:21:25,4/11/2017,12:21:25,Alex
33104,Women's studies,"Reviewed, Changed",4/11/2017 12:20:24,4/11/2017,12:20:24,Alex
31261,Feminism -- stereotypes of,"Reviewed, Changed",4/11/2017 12:18:10,4/11/2017,12:18:10,Alex
31249,Feminism -- lesbian feminists,"Reviewed, Changed",4/11/2017 12:15:32,4/11/2017,12:15:32,Alex
8580,Association for Computers and the Humanities (ACH),"Reviewed, Changed",4/11/2017 12:07:59,4/11/2017,12:07:59,Alex
19518,Rod,"Reviewed, Changed",4/11/2017 12:07:08,4/11/2017,12:07:08,Alex
18411,Egyedul Vagyunk (We Are Alone) (periodical),"Reviewed, Changed",4/11/2017 12:06:30,4/11/2017,12:06:30,Alex
8025,@nytimes,"Reviewed, Changed",4/11/2017 12:05:39,4/11/2017,12:05:39,Alex
17403,Gas chromatography/mass spectrometry (GC/MS),"Reviewed, Changed",4/11/2017 12:03:20,4/11/2017,12:03:20,Alex
9987,#FreeHappyIranians,"Reviewed, Changed",4/11/2017 12:02:37,4/11/2017,12:02:37,Alex
16980,"""'Forgetting' of a Symptom and Its Explanation in a Dream, The"" (Ferenczi)","Reviewed, Changed",4/11/2017 12:02:07,4/11/2017,12:02:07,Alex
8023,@BrianStelter,"Reviewed, Changed",4/11/2017 12:01:31,4/11/2017,12:01:31,Alex
9986,#BlackLivesMatter,"Reviewed, Changed",4/11/2017 12:01:19,4/11/2017,12:01:19,Alex
8022,@BBCWorldservice,"Reviewed, Changed",4/11/2017 12:01:09,4/11/2017,12:01:09,Alex
8021,@BBCbooks,"Reviewed, Changed",4/11/2017 12:00:58,4/11/2017,12:00:58,Alex
31553,… And a Hard Rain Fell (Ketwig),"Reviewed, Changed",4/11/2017 12:00:48,4/11/2017,12:00:48,Alex
18421,"Endre, Laszlo -- and expulsion of Jews","Reviewed, Changed",4/11/2017 11:58:48,4/11/2017,11:58:48,Alex
5154,Gehn's Office.,"Reviewed, Changed",4/11/2017 11:54:30,4/11/2017,11:54:30,Alex
3037,U.S. Code 17 § 120 (a),"Reviewed, Changed",4/10/2017 16:31:21,4/10/2017,16:31:21,Alex
38574,10 Percent,"Reviewed, Changed",4/10/2017 16:28:45,4/10/2017,16:28:45,Alex
7672,feminism,"Reviewed, Changed",4/10/2017 16:26:29,4/10/2017,16:26:29,Alex
38405,Heterosexual -- feminists,"Reviewed, Changed",4/10/2017 16:26:20,4/10/2017,16:26:20,Alex
46055,"Feminists, The","Reviewed, Changed",4/10/2017 16:14:52,4/10/2017,16:14:52,Alex
38401,Feminist theory -- cultural feminism,"Reviewed, Changed",4/10/2017 16:11:16,4/10/2017,16:11:16,Alex
31720,feminism: backlash against,"Reviewed, Changed",4/10/2017 16:08:46,4/10/2017,16:08:46,Alex
31251,Feminism -- men's relation to,"Reviewed, Changed",4/10/2017 16:07:51,4/10/2017,16:07:51,Alex
46501,Feminine,"Reviewed, Changed",4/10/2017 16:02:17,4/10/2017,16:02:17,Alex
24818,Hysterical neurosis,"Reviewed, Changed",4/10/2017 16:01:28,4/10/2017,16:01:28,Alex
28808,Female sexual slavery,"Reviewed, Changed",4/10/2017 15:53:32,4/10/2017,15:53:32,Alex
11204,gender,"Reviewed, Changed",4/10/2017 15:52:04,4/10/2017,15:52:04,Alex
46500,Liberalism -- and gender,"Reviewed, Changed",4/10/2017 15:51:58,4/10/2017,15:51:58,Alex
12179,Felix culpa (fortunate fall),"Reviewed, Changed",4/10/2017 15:49:33,4/10/2017,15:49:33,Alex
17816,"Feinstein, Moses","Reviewed, Changed",4/10/2017 15:40:03,4/10/2017,15:40:03,Alex
17114,Moses,"Reviewed, Changed",4/10/2017 15:38:31,4/10/2017,15:38:31,Alex
23877,"Feinstein, Sen. Dianne","Reviewed, Changed",4/10/2017 15:37:07,4/10/2017,15:37:07,Alex
14028,"Feerick, J. D.","Reviewed, Changed",4/10/2017 15:36:13,4/10/2017,15:36:13,Alex
13076,Feelings -- of inadequacy,"Reviewed, Changed",4/10/2017 15:36:01,4/10/2017,15:36:01,Alex
8540,Federal Reserve -- Board of Governors,"Reviewed, Changed",4/10/2017 15:32:10,4/10/2017,15:32:10,Alex
19879,Federalists,"Reviewed, Changed",4/10/2017 15:08:01,4/10/2017,15:08:01,Alex
37139,"Steel, Lewis","Reviewed, Changed",4/10/2017 15:07:12,4/10/2017,15:07:12,Alex
37138,states' rights,"Reviewed, Changed",4/10/2017 15:06:43,4/10/2017,15:06:43,Alex
38756,"Wilson, Anna","Reviewed, Changed",4/10/2017 15:04:45,4/10/2017,15:04:45,Alex
19874,"Federal criminal law, and John Jay","Reviewed, Changed",4/10/2017 15:02:31,4/10/2017,15:02:31,Alex
44072,fear and terror -- lack of (Emerson),"Reviewed, Changed",4/10/2017 14:55:46,4/10/2017,14:55:46,Alex
44074,fear and terror -- in religious experience (Pratt),"Reviewed, Changed",4/10/2017 14:55:38,4/10/2017,14:55:38,Alex
1884,Foreign Correspondents Club of China (FCCC),"Reviewed, Changed",4/10/2017 14:53:52,4/10/2017,14:53:52,Alex
26358,FBI Uniform Crime Reports,"Reviewed, Changed",4/10/2017 14:53:19,4/10/2017,14:53:19,Alex
24526,Racketeer Influenced and Corrupt Organizations Acts (RICO),"Reviewed, Changed",4/10/2017 14:52:16,4/10/2017,14:52:16,Alex
24225,Federal Bureau of Investigation,"Reviewed, Changed",4/10/2017 14:51:07,4/10/2017,14:51:07,Alex
38638,"Fay, Gwen","Reviewed, Changed",4/10/2017 14:45:39,4/10/2017,14:45:39,Alex
5139,Doom,"Reviewed, Changed",4/10/2017 14:43:35,4/10/2017,14:43:35,Alex
27901,"Goethe, Johann Wolfgang von -- Faust","Reviewed, Changed",4/10/2017 14:41:16,4/10/2017,14:41:16,Alex
27358,"Faust, David","Reviewed, Changed",4/10/2017 14:41:02,4/10/2017,14:41:02,Alex
31211,Citadel,"Reviewed, Changed",4/10/2017 14:40:13,4/10/2017,14:40:13,Alex
40334,Father(s) -- Malcolm's relationship with,"Reviewed, Changed",4/10/2017 14:34:33,4/10/2017,14:34:33,Alex
40311,Eva (case study),"Reviewed, Changed",4/10/2017 14:32:36,4/10/2017,14:32:36,Alex
40332,Father(s) -- Eva's relationship with,"Reviewed, Changed",4/10/2017 14:31:42,4/10/2017,14:31:42,Alex
16387,Father -- oedipal fathers in Kafka and Lawrence,"Reviewed, Changed",4/10/2017 14:22:46,4/10/2017,14:22:46,Alex
37422,Demon/Devil -- Satan,"Reviewed, Changed",4/10/2017 14:12:37,4/10/2017,14:12:37,Alex
16381,"Father -- ambivalence about, in Ewald Tragy","Reviewed, Changed",4/10/2017 14:11:51,4/10/2017,14:11:51,Alex
19148,fatalism,"Reviewed, Changed",4/10/2017 14:11:04,4/10/2017,14:11:04,Alex
29756,"Hughes, Robert: The Fatal Shore","Reviewed, Changed",4/10/2017 14:10:50,4/10/2017,14:10:50,Alex
22130,sin,"Reviewed, Changed",4/10/2017 14:07:52,4/10/2017,14:07:52,Alex
31238,"Farrakhan, Reverend Louis","Reviewed, Changed",4/10/2017 14:05:54,4/10/2017,14:05:54,Alex
27356,"Farmer, J. Doyne","Reviewed, Changed",4/10/2017 14:05:33,4/10/2017,14:05:33,Alex
12295,"Hardy, Thomas -- Mayor of Casterbridge","Reviewed, Changed",4/10/2017 14:03:59,4/10/2017,14:03:59,Alex
12172,Farfrae (The Mayor of Casterbridge),"Reviewed, Changed",4/10/2017 14:02:37,4/10/2017,14:02:37,Alex
31717,"Farewell to Arms, A (Hemingway)","Reviewed, Changed",4/10/2017 14:02:18,4/10/2017,14:02:18,Alex
35331,"Farber, Stephen","Reviewed, Changed",4/10/2017 14:01:58,4/10/2017,14:01:58,Alex
38917,"Farber, Daniel A. -- and Suzanna Sherry","Reviewed, Changed",4/10/2017 14:01:13,4/10/2017,14:01:13,Alex
38637,"Farajajé-Jones, E.","Reviewed, Changed",4/10/2017 14:00:53,4/10/2017,14:00:53,Alex
37535,Narcissism/narcissistic -- and fantasies,"Reviewed, Changed",4/10/2017 13:57:06,4/10/2017,13:57:06,Alex
21541,Fantasies -- Dickens's need for,"Reviewed, Changed",4/10/2017 13:52:39,4/10/2017,13:52:39,Alex
1152,"Fanon, Frantz","Reviewed, Changed",4/10/2017 13:49:02,4/10/2017,13:49:02,Alex
12171,Fanny Price (Mansfield Park),"Reviewed, Changed",4/10/2017 13:46:29,4/10/2017,13:46:29,Alex
1151,Family Ties,"Reviewed, Changed",4/10/2017 13:43:32,4/10/2017,13:43:32,Alex
11157,"family systems theory, Katz on","Reviewed, Changed",4/10/2017 13:36:37,4/10/2017,13:36:37,Alex
24010,"Falwell, Jerry","Reviewed, Changed",4/10/2017 12:11:24,4/10/2017,12:11:24,Alex
14987,Falwell: Before the Millennium (D'Souza),"Reviewed, Changed",4/10/2017 12:10:43,4/10/2017,12:10:43,Alex
13073,"""False self""","Reviewed, Changed",4/10/2017 12:09:29,4/10/2017,12:09:29,Alex
44067,"Madeline Usher (character in ""Fall of the House of Usher""), death of","Reviewed, Changed",4/10/2017 12:06:12,4/10/2017,12:06:12,Alex
29749,Fairy tales -- Hansel and Gretel,"Reviewed, Changed",4/10/2017 12:03:48,4/10/2017,12:03:48,Alex
26169,Fair Labor Standards Act (FLSA),"Reviewed, Changed",4/10/2017 11:52:34,4/10/2017,11:52:34,Alex
15433,"Fairbairn, W. R. D -- separation anxiety","Reviewed, Changed",4/10/2017 11:50:44,4/10/2017,11:50:44,Alex
39342,"Weisberg, Richard","Reviewed, Changed",4/10/2017 11:47:45,4/10/2017,11:47:45,Alex
38913,"Failure of the Word, The (Weisberg)","Reviewed, Changed",4/10/2017 11:47:29,4/10/2017,11:47:29,Alex
14980,Faculty -- part time,"Reviewed, Changed",4/10/2017 11:46:18,4/10/2017,11:46:18,Alex
5433,Manhunt,"Reviewed, Changed",4/10/2017 11:40:48,4/10/2017,11:40:48,Alex
14819,Academe -- professional standards of,"Reviewed, Changed",4/10/2017 11:40:00,4/10/2017,11:40:00,Alex
14818,Academe -- obligations of,"Reviewed, Changed",4/10/2017 11:39:31,4/10/2017,11:39:31,Alex
14817,Academe -- need for reform of,"Reviewed, Changed",4/10/2017 11:39:02,4/10/2017,11:39:02,Alex
46498,Academe -- ludic,"Reviewed, Changed",4/10/2017 11:38:09,4/10/2017,11:38:09,Alex
38635,"factory, ben e.","Reviewed, Changed",4/10/2017 11:26:40,4/10/2017,11:26:40,Alex
15224,"Remembering to Say ""Mouth"" or ""Face"" (Castañeda)","Reviewed, Changed",4/10/2017 11:24:34,4/10/2017,11:24:34,Alex
11127,Facebook -- Mark and Hakim not on,"Reviewed, Changed",4/10/2017 11:20:01,4/10/2017,11:20:01,Alex
12773,Character issues -- why they matter,"Reviewed, Changed",4/10/2017 11:18:04,4/10/2017,11:18:04,Alex
6926,"Chang, Ji-Mei","Reviewed, Changed",4/10/2017 11:17:38,4/10/2017,11:17:38,Alex
17814,Ezra,"Reviewed, Changed",4/7/2017 17:21:35,4/7/2017,17:21:35,Alex
