topic_id,topic_name,name_type
5497,signposting,Person
5498,singleplayer,Person
5499,skybox,Person
5500,"Sky May Be, The",Corporation
5501,SoftDisk,Person
5502,sound flooding,Corporation
5503,source code,Corporation
5504,Spasim,Person
5505,speedrun,Person
5506,Spiderdemon Mastermind,Corporation
5507,split-level environments,Corporation
5508,sprites,Person
5509,S.T.A.L.K.E.R. game series,Corporation
5510,"strafe, strafing",Corporation
5511,survival horror,Corporation
5512,System Shock 2,Person
5514,teleporters,Corporation
5515,Tetris,Corporation
5516,"textures, texture mapping",Corporation
5517,Thy Flesh Consumed,Corporation
5518,Trooper,Person
5520,Ultimate DOOM,Person
5521,Ultima Underworld,Corporation
5522,user-generated content/player-generated content,Corporation
5525,visplane,Corporation
5526,WAD,Person
5527,weapons,Person
5528,"Wilbur, Jay",Person
5529,"Willits, Tim",Person
5530,Wizardry,Person
5531,Wolfenstein (Silas Warner original),Corporation
5532,Wolfenstein 3D,Person
5534,"Abdul-Jabbar, Kareem",Person
5537,Afrika Islam,Person
5540,"Anten, Todd",Person
5541,"Aoki, Keith",Person
5543,Appropriation art,Corporation
5544,"Arewa, Olufunmilayo",Person
5546,ASCAP,Corporation
5547,A Tribe Called Quest,Corporation
5548,Aunt Jemima,Person
5549,"Austin, Regina",Person
5551,Autobiography of Miss Fane Pitman,Corporation
5553,Bamboozled,Person
5554,"Banneker, Benjamin",Person
5555,Barbershop,Corporation
5556,"Basie, Count",Corporation
5557,"Basquiat, Jean-Michel",Corporation
5558,"Bearden, Romare",Person
5559,Beastie Boys,Person
5560,"Bell, Bernard",Person
5562,"Berger, Maurice",Person
5564,"Best, Stephen",Person
5566,Biting,Person
5567,Blackface,Person
5568,"Blow, Kurtis",Person
5569,Blues,Corporation
5570,Boogie Down Productions,Corporation
5571,"""Boondocks""",Corporation
5572,"Boyd, Todd",Person
5573,Bridgeport v. Dimension Films,Corporation
5578,"Buskirk, Martha",Person
5580,"Carbado, Devon",Person
5581,"Chappelle, Dave",Person
5582,"Charles, Michael Ray",Person
5589,Chuck D,Person
5599,"Clinton, George",Person
5600,Clorox bleach,Person
5601,"Cohen, Julie",Person
5602,"Colescott, Robert",Person
5607,"Coltrane, John",Person
5608,"Combs, Sean",Person
5610,"Cone, James H.",Person
5617,"Cooper, Anna Julia",Person
5618,"Cooper, Martha",Person
5619,"Copeland, Huey",Person
5620,unfair use,Person
5625,Criticism,Person
5642,Copyright symbols in art,Corporation
5644,Corregidora,Person
5645,"Corrin, Lisa",Person
5647,Critical legal studies (CLS),Corporation
5650,"Crudup, Arthur",Person
5651,Cultural appropriation,Corporation
5652,ownership,Person
5653,Cultural imagination,Corporation
5654,Imaginary Domain,Person
5655,Culture wars,Corporation
5656,Dead Prez,Corporation
5657,Deejaying,Person
5658,De La Soul,Corporation
5660,"Delueze, Gilles",Corporation
5661,Dessa Rose,Person
5662,Dispossession,Person
5663,DJ Jazzy Jeff,Corporation
5664,Domino,Person
5665,"Domino, Fats",Person
5666,"Donaldson, Jeff",Person
5667,"Douglas, Aaron",Person
5672,Dr. Dre,Person
5673,"Du Bois, W.E.B.",Corporation
5674,"Duchamp, Marcel",Person
5678,EPMD,Corporation
5679,"Everett, Percival",Corporation
5680,Transformative use,Corporation
5698,rhythmic asymmetry/flow,Corporation
5700,"Gaines, Ernest",Person
5701,"Gaines, Jane",Person
5702,"Gallagher, Ellen",Person
5703,"Garner, Margaret",Person
5713,Ghetto Fabulous,Person
5714,"Golden, Thelma",Person
5715,"Gonzalez, Jennifer",Person
5716,graffiti,Person
5718,Grand Upright Music v. Warner Brothers,Corporation
5719,"Greene, K. J.",Person
5720,"Greene, Stephanie",Person
5722,"Gutièrrez-Jones, Carl",Person
5723,"Halpern, Sheldon",Person
5724,"Hammons, David",Person
5726,"Hargest, Tania",Person
5728,"Harris, Michael",Person
5729,"Hill, Lauryn",Person
5733,Layering,Person
5734,Sampling,Person
5749,"Holiday, Billie",Person
5752,"Hunt, Richard",Person
5754,"Hutcheon, Linda",Person
5755,Ice Cube,Person
5756,Ice-T,Corporation
5758,"Inheritance, cultural",Corporation
5759,Intellectual property law,Corporation
5762,publicity rights,Corporation
5764,Interpretative communities,Corporation
5784,"Jackson, John, Jr.",Person
5785,"Jackson, Kennell",Person
5787,"James, Darius",Person
5788,Jarvis v. A&M Records,Corporation
5789,Jay-Z,Corporation
5790,Jazz,Person
5791,Jim Crow segregation,Person
5792,John Henry,Person
5793,"Whitehead, Colson",Person
5795,"Johnson, Kevin",Person
5796,"Jones, Edward",Person
5797,"Jones, Gayl",Person
5799,"Judy, R.A.T.",Person
5801,"Katyal, Sonia",Person
5802,"Kelley, Norman",Person
5803,"Kelley, Robin",Person
5805,"Kern-Foxworth, Marilyn",Person
5806,"King, Lovalerie",Person
5807,"King-Hammond, Leslie",Person
5808,"Kofsky, Frank",Person
5809,Kool Herc DJ,Corporation
5810,KRS-One,Corporation
5811,"Krumholz, Linda",Person
5813,"Lamar, Jake",Person
5814,Latino/a critical theory (LatCrit),Corporation
5822,"Ledbetter, Huddie",Person
5823,"Leval, Pierre",Corporation
5824,"Levine, Sherrie",Person
5825,"Ligon, Glenn",Person
5826,Little Black Sambo,Corporation
5829,logos,Person
5830,Marketing,Person
5831,"McFadden, Bernice",Person
5832,"McGruder, Aaron",Person
5833,"McLeod, Kembrew",Person
5835,Mickey Mouse,Person
5836,Middle Passage,Person
5837,Mimicry,Person
5838,"Mingus, Charles",Person
5839,Minstrelsy,Person
5840,"Mitchell, Margaret",Person
5841,"Mitchell-Kernan, Claudia",Person
5842,Modern Medea,Person
5843,"Moffat, Wendy",Person
5854,"Motley, Archibald",Person
5858,National Basketball Association (NBA),Corporation
5859,"Neal, Mark Anthony",Person
5860,Neologisms,Corporation
5861,Neo-slave narratives,Person
5863,"Newkirk, Kori",Person
5864,"Nielsen, Aldon",Person
5865,"Nimmer, David",Person
5866,N.W.A.,Corporation
5867,"Orbison, Roy",Person
5868,Outkast,Person
5869,"Overstreet, Joe",Person
5880,"Parker, Charlie",Person
5881,Parks v. Laface Records,Corporation
5882,Parody,Person
5887,Parody of ownership,Corporation
5891,Pillsbury Dough Boy,Person
5892,"Piper, Adrian",Person
5907,Porgy and Bess,Household
5908,Postage stamps,Corporation
5909,Post–Civil Rights era,Corporation
5915,Post-Soul,Person
5916,"Powell, Richard",Person
5917,Primitivism,Corporation
5918,Property outlaws,Corporation
5932,Propertization,Corporation
5934,Racial caricatures,Corporation
5935,Racist collectibles,Corporation
5937,"Randall, Alice",Person
5942,"Reed, Lou",Person
5943,"Reid, Calvin",Person
5952,"Rice, T. D.",Person
5953,"Richards, Phillip",Person
5954,"Ringgold, Faith",Person
5955,"Robeson, Paul",Person
5956,"Rock, Chris",Person
5959,Rogers v. Koons,Person
5961,"Rubenfeld, Jeb",Person
5962,Run DMC,Person
5963,"Rushdy, Ashraf",Corporation
5964,"Saar, Allison",Person
5965,"Saar, Betye",Person
5966,Sambo image,Corporation
5981,"Sanjek, David",Person
5982,Satire,Person
5983,"Schloss, Joseph",Person
5985,"Semple, Jesse B.",Person
5986,"Sharpton, Al",Person
5987,"Sherman, Cindy",Person
5988,Signifyin',Corporation
5989,"Simmons, Russell",Person
5990,"Simone, Nina",Person
5991,"Simpson, Lorna",Person
5993,"Smith, Anna Deavere",Person
5997,"Southgate, Martha",Person
5999,"Stepto, Robert",Person
6002,Strip-quilts,Corporation
6003,Subaltern,Person
6004,"Suggs, Jon-Christian",Person
6005,SunTrust v. Houghton Mifflin,Corporation
6006,"Tademy, Lalita",Person
6007,theft,Person
6024,Training,Person
6025,Transformation (social),Corporation
6026,"Troutt, David",Person
6027,"Tubman, Harriet",Person
6028,Ty vs. Publications International Limited,Corporation
6029,Uncle Ben,Person
6031,"United Nations Educational, Scientific and Cultural Organization (UNESCO)",Corporation
6032,United States Patent and Trade Office (USPTO),Corporation
6033,United States Post Office,Corporation
6035,"Walker, Kara",Person
6036,"Walker, Margaret",Person
6037,"Wallace, Michelle",Person
6038,"Warhol, Andy",Person
6041,"Wayans, Damon",Person
6045,"Wideman, John Edgar",Person
6046,"Wiley, Kehinde",Corporation
6048,"Williams, Sherley Ann",Person
6049,"Wilson, Fred",Person
6058,"Wood, Grant",Person
6059,"Woods, Tiger",Person
6060,Yo MTV Raps!,Person
6062,Access Space,Person
6063,"Acland, Charles",Corporation
6064,"Adkins, Lisa",Person
6065,Adobe,Person
6066,"Agarwal, Ravi, and Kishore Wankhade",Corporation
6067,"Akrich, Madeline",Person
6068,"Alexander, Judd H.",Person
6069,Alexandrian Library,Corporation
6070,"Amdahl, Gene",Person
6071,appliances,Person
6072,Architectural Record,Corporation
6076,"Barney, Darin",Person
6077,Basel Action Network,Corporation
6081,"Beniger, James",Person
6084,"Bensaude-Vincent, Bernadette, and Isabelle Stengers",Household
6085,black box,Person
6089,"bubbles, financial",Corporation
6090,"Buchli, Victor",Person
6091,bullets,Corporation
6093,calculation,Person
6094,"Callon, Michel",Person
6096,cathode-ray tubes,Corporation
6097,"Ceruzzi, Paul",Person
6098,chemical industry,Corporation
6099,"Chun, Wendy Hui Kyong",Corporation
6100,circulation,Person
6101,"Clark, Gordon, and Nigel Thrift",Household
6102,"Clarke, Arthur C.",Person
6103,"Colloredo-Mansfeld, Rudi",Person
6104,commodities,Corporation
6105,things,Corporation
6106,compression,Person
6107,Computer History Museum,Corporation
6109,conservation,Corporation
6110,consumption,Corporation
6111,copper,Person
6114,"Corzo, Miguel Angel",Person
6116,dead/failed media,Corporation
6118,dematerialization,Corporation
6120,"Diebold, John",Person
6121,digital media,Person
6122,dirt,Person
6123,"discourse, defined",Corporation
6124,disposability,Person
6125,dot-com crash,Person
6127,dumps,Person
6128,landfills,Person
6133,"Dunne, Anthony",Person
6134,"Dupuy, Jean-Pierre",Person
6135,"Dyer-Witheford, Nick",Person
6137,electronic trading,Corporation
6138,emulation systems,Person
6139,"Engler, Mira",Person
6140,ENIAC,Person
6141,entropy,Person
6143,environmental overload,Corporation
6146,obsolescence,Person
6147,"Ernst, Wolfgang",Person
6148,exchange,Person
6149,expenditure,Corporation
6150,"""extended producer responsibility""",Corporation
6151,fabs (fabrication facilities),Corporation
6153,Museum of E-Failure,Corporation
6154,Fairchild Semiconductor,Corporation
6155,feral robotic dogs,Corporation
6156,"Fisher, Jim",Person
6157,"Fisher, Melissa, and Greg Downey",Household
6158,"Fladager, Vernon",Person
6159,"Forty, Adrian",Person
6161,"""natural history"" methodology",Person
6162,"Franklin, Sarah, Celia Lury, and Jackie Stacey",Person
6164,Fry's Electronics Superstore,Corporation
6165,"Fuller, Matt",Person
6166,Furtherfield,Corporation
6167,"Gandy, Matthew",Person
6168,"Gaonkar, Dilip Parameshwar, and Elizabeth A. Povinelli",Corporation
6169,garbage imaginary,Corporation
6170,Garbage Project,Corporation
6171,garbology,Person
6172,rubbish theory,Corporation
6173,"Gitelman, Lisa",Person
6174,gold,Person
6176,green electronics,Person
6177,Greenpeace,Person
6180,"Haggerty, Patrick",Person
6181,"Hansen, Karen Tranberg",Person
6183,"Hanssen, Beatrice",Person
6185,"hardware, discarded",Person
6186,"Harwood, Graham, and Matsuko Yokokoji",Corporation
6187,"Hawkins, Gay",Person
6188,hazardous waste,Person
6189,"Hetherington, Kevin",Person
6190,"Hinte, Ed van",Person
6191,"""How Much Information""",Corporation
6192,IBM,Corporation
6193,ICL,Corporation
6194,information overload,Corporation
6196,"""informed materials""",Corporation
6197,Intel,Corporation
6198,International Association of Electronics Recyclers,Corporation
6199,Internet Archive,Corporation
6200,"Jeremijenko, Natalie",Person
6201,"Keenan, Thomas",Person
6202,"Kelly, Kevin",Person
6203,"Kilby, Jack",Person
6205,"Knorr-Cetina, Karin, and Urs Bruegger",Household
6206,"Krauss, Rosalind",Person
6207,"Krishna, Gopal",Corporation
6208,"Lécuyer, Christophe, and David C. Brock",Household
6210,"Leslie, Esther",Person
6211,"London, Bernard",Person
6212,Long Now Foundation,Corporation
6213,"Loon, Joost Van, and Ida Sabelis",Corporation
6214,"Lucas, Gavin",Person
6215,"Lynch, Kevin",Person
6216,"Machlup, Fritz",Person
6217,"MacKenzie, Donald",Person
6218,"Manzini, Ezio",Person
6220,material flows,Corporation
6221,materiality,Corporation
6222,media archaeology,Person
6228,mining,Person
6229,"Miyazaki, Hirokazu",Person
6230,mobility,Corporation
6231,Modern Packaging Journal,Corporation
6233,screens,Person
6234,"Moore, Gordon",Person
6235,Moore's Law,Corporation
6236,"Moser, Walter",Person
6237,"Mulder, Arjen",Person
6238,MyLifeBits,Corporation
6239,NASDAQ,Person
6240,NASDAQ MarketSite,Person
6242,Netscape,Corporation
6243,"networks, electronic",Corporation
6244,"Neville, Brian, and Johanne Villeneuve",Household
6245,"""new economy,"" defined",Corporation
6246,New York Stock Exchange,Corporation
6247,"Noyce, Robert",Person
6248,"O'Brien, Martin",Person
6249,offshoring,Person
6250,open source software,Corporation
6251,"Oppenheim, Dennis",Person
6252,"Osborne, Peter",Person
6253,packaging,Person
6254,"Parks, Lisa",Person
6255,"Pellow, David Naguib, and Lisa Sun-Hee Park",Person
6256,performativity,Person
6257,"Peters, John Durham",Person
6258,"Pfeiffer, K. Ludwig",Person
6259,"Phillips, Bill",Person
6260,"Pierce, John Robinson",Person
6261,plastics,Corporation
6262,Proboscis,Person
6263,"progress, concepts of",Corporation
6264,"Pryke, Michael, and John Allen",Household
6265,"Puckett, Jim",Person
6266,"Rabinow, Paul",Person
6268,"Rathje, William",Person
6269,Raytheon,Person
6270,recycling,Person
6271,rematerialization,Corporation
6272,repair,Person
6273,"resonance, defined",Corporation
6274,"Reyes, Paul",Person
6275,"Rogers, Heather",Person
6276,RoHS,Person
6277,RSA WEEE Man,Corporation
6278,"Rudwick, Martin",Person
6279,"Rugemer, Werner",Person
6280,salvaging,Person
6281,Sans Soleil,Corporation
6282,"Scanlan, John",Person
6283,scatter,Corporation
6284,"Schiller, Don",Person
6285,"Schröter, Jens",Corporation
6286,"sedimentation, defined",Corporation
6287,"Sekula, Alan",Person
6289,"Shanks, Michael",Person
6291,"Shannon, Claude, and Warren Weaver",Household
6292,"Shiller, Robert",Person
6293,shipping,Person
6294,Siemens,Person
6295,silicon,Corporation
6296,Silicon Fen,Person
6297,Silicon Mountain,Person
6300,"Slade, Giles",Corporation
6301,"Slater, Don",Person
6303,"""social death""",Person
6304,software,Corporation
6305,solvents,Person
6306,spam,Corporation
6307,speed,Person
6308,St. Mungo's,Corporation
6309,"Steedman, Carolyn",Person
6310,"Sterling, Bruce",Person
6311,"Sterne, Jonathan",Person
6312,"Stevens, Brooke",Person
6313,"Stewart, Kathleen",Person
6316,"Strasser, Susan",Person
6317,"Strathern, Marilyn",Person
6318,"Straw, Will",Person
6320,sustainable computing,Corporation
6321,"Taussig, Michael",Person
6323,Texas Instruments,Corporation
6324,"Thompson, Michael",Person
6326,"""throwaway society""",Person
6327,"Toffler, Alvin",Person
6328,"Tomlinson, Bill",Person
6329,Toxics Link,Person
6331,Turing machine,Corporation
6332,2007–8 financial crash,Corporation
6335,Variable Media Network,Corporation
6337,waste,Person
6338,waste export,Corporation
6340,"Weaver, Warren",Person
6342,WEEE,Corporation
6343,Wham-O,Corporation
6345,"Willis, Anne-Marie",Person
6347,WISC,Corporation
6348,World Resources Institute,Corporation
6350,"Zaloom, Caitlin",Person
6351,"Ze le, Song ke",Corporation
6352,Zero Dollar Laptop,Corporation
6353,zero waste,Person
6354,"Zielinksi, Siegfried",Corporation
6355,"Aarseth, Espen",Corporation
6356,action tendency,Corporation
6357,agency,Person
6358,Alien (film),Person
6359,Alone in the Dark (film),Corporation
6360,Alone in the Dark (game),Corporation
6361,Alone in the Dark: The New Nightmare,Corporation
6362,"Amossy, Ruth",Person
6363,art-horror,Person
6364,artifact emotion,Corporation
6365,"Art of Silent Hill, The",Corporation
6366,"Asano, Minako",Person
6367,"Barlow, Sam",Person
6368,"Bartle, Richard",Person
6369,"Bassanelli, Lorenzo",Person
6370,"Bateson, Gregory",Person
6372,camera angle,Person
6373,camera movement,Corporation
6374,"Carr, Diane",Person
6375,"Carroll, Noël",Person
6376,Castlevania,Person
6377,"Changeling, The",Corporation
6378,"Chion, Michel",Person
6379,cinema of attractions,Corporation
6380,Clock Tower,Person
6381,Clock Tower 3,Person
6383,Silent Hill (comics),Corporation
6384,coping,Person
6385,cosmic fear,Person
6386,curiosity theory,Corporation
6387,cut-scene,Person
6389,"Dika, Vera",Person
6391,drama of proof,Corporation
6393,"Ekman, Inger",Person
6394,empathy (and nonempathetic emotion),Corporation
6395,endings,Corporation
6396,Eraserhead,Person
6397,Eternal Darkness: Sanity's Requiem,Corporation
6398,eXistenZ,Corporation
6400,Fatal Frame,Person
6401,Fear Effect,Corporation
6402,fiction emotion,Corporation
6403,Final Fantasy: The Spirits Within,Corporation
6404,fog,Person
6405,forewarning,Person
6406,Friday the 13th (film),Corporation
6407,Friday the 13th (game),Corporation
6409,gameplayer (attitude of),Person
6410,gamer (attitude of),Person
6411,"Gans, Christophe",Person
6412,German expressionism,Corporation
6413,Grand Theft Auto (GTA),Corporation
6414,"Grodal, Torben",Corporation
6415,Groundhog Day,Person
6416,Halloween (film),Corporation
6417,Halloween (game),Person
6418,Haunted House,Corporation
6419,horror (vs. terror),Person
6422,"Imamura, Akihiro",Person
6423,influences (of Team Silent),Corporation
6424,inventory,Person
6425,"Ito, Masahiro",Person
6429,"Kirkland, Ewan",Corporation
6430,"Krzywinska, Tanya",Person
6432,Lost Highway,Person
6433,Lost Memories: The Art & Music of Silent Hill,Corporation
